demand_total_active_power_dev,demand_total_active_power_prod,device_dev,device_prod,energy_dev,energy_prod,i1_dev,i1_prod,i2_dev,i2_prod,i3_dev,i3_prod,maximum_demand_total_active_power_dev,maximum_demand_total_active_power_prod,time_dev,time_prod,total_active_power_dev,total_active_power_prod,total_apparent_power_dev,total_apparent_power_prod,total_power_factor_dev,total_power_factor_prod,u12_dev,u12_prod,u13_dev,u13_prod,u23_dev,u23_prod,v1_dev,v1_prod,v2_dev,v2_prod,v3_dev,v3_prod
72.5,72.516663,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:26.000199,2024-02-12 16:02:27,73.0,73.0,80.0,80.0,0.9399999976158142,0.94,,,,,,,232.3000030517578,232.300003,,,,
72.51666259765625,72.516663,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:28.000601,2024-02-12 16:02:29,73.0,72.0,80.0,77.0,0.9399999976158142,0.93,,,,,,,232.3000030517578,232.300003,,,,
72.51666259765625,72.516663,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:30.001172,2024-02-12 16:02:31,72.0,72.0,77.0,77.0,0.9300000071525574,0.93,,,,,,,232.3000030517578,232.300003,,,,
72.51666259765625,72.516663,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:32.000350,2024-02-12 16:02:33,72.0,72.0,77.0,78.0,0.9300000071525574,0.92,,,,,,,232.3000030517578,232.0,,,,
72.51666259765625,72.516663,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:34.001646,2024-02-12 16:02:35,72.0,72.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,232.0,232.0,,,,
72.51666259765625,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:36.000861,2024-02-12 16:02:37,72.0,72.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,232.0,232.0,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:38.000937,2024-02-12 16:02:39,72.0,73.0,78.0,77.0,0.9200000166893004,0.91,,,,,,,232.0,231.899994,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:40.002231,2024-02-12 16:02:41,73.0,73.0,77.0,77.0,0.9100000262260436,0.91,,,,,,,231.8999938964844,231.899994,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:42.001165,2024-02-12 16:02:43,73.0,72.0,77.0,77.0,0.9100000262260436,0.91,,,,,,,231.8999938964844,231.800003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:44.001068,2024-02-12 16:02:45,72.0,72.0,77.0,77.0,0.9100000262260436,0.91,,,,,,,231.8000030517578,231.800003,,,,
72.5,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:46.000205,2024-02-12 16:02:47,72.0,72.0,77.0,77.0,0.9100000262260436,0.91,,,,,,,231.8000030517578,231.800003,,,,
72.48332977294922,,Led rasvjeta,,394827,,0.3300000131130218,,,,,,74.29997253417969,,2024-02-12 16:02:48.001879,,72.0,,77.0,,0.9100000262260436,,,,,,,,231.8000030517578,,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394828,394.828,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:50.000969,2024-02-12 16:02:50,73.0,73.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.6000061035156,231.600006,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394828,394.828,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:52.002714,2024-02-12 16:02:52,73.0,73.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.6000061035156,231.600006,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394828,394.828,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:54.000477,2024-02-12 16:02:54,74.0,74.0,79.0,79.0,0.9300000071525574,0.93,,,,,,,232.0,232.0,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394828,394.828,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:56.000691,2024-02-12 16:02:56,74.0,74.0,79.0,79.0,0.9300000071525574,0.93,,,,,,,232.0,232.0,,,,
72.51666259765625,72.516663,Led rasvjeta,Led rasvjeta,394828,394.828,0.3400000035762787,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:58.013655,2024-02-12 16:02:58,74.0,74.0,79.0,77.0,0.9300000071525574,0.95,,,,,,,232.0,232.100006,,,,
