time_dev,time_prod,column,value_dev,value_prod,diff
2024-02-12 16:00:44.000604,2024-02-12 16:00:44,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:44.000604,2024-02-12 16:00:44,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:44.000604,2024-02-12 16:00:44,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:00:44.000604,2024-02-12 16:00:44,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:44.000604,2024-02-12 16:00:44,u13,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:00:46.002319,2024-02-12 16:00:46,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:46.002319,2024-02-12 16:00:46,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:46.002319,2024-02-12 16:00:46,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:46.002319,2024-02-12 16:00:46,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:00:48.000037,2024-02-12 16:00:48,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:48.000037,2024-02-12 16:00:48,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:48.000037,2024-02-12 16:00:48,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:48.000037,2024-02-12 16:00:48,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:00:50.000928,2024-02-12 16:00:51,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:50.000928,2024-02-12 16:00:51,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:50.000928,2024-02-12 16:00:51,u12,400.5,400.299988,0.20001200000001518
2024-02-12 16:00:50.000928,2024-02-12 16:00:51,u23,401.3999938964844,401.100006,0.2999878964843674
2024-02-12 16:00:50.000928,2024-02-12 16:00:51,u13,400.8999938964844,400.700012,0.19998189648435982
2024-02-12 16:00:52.000630,2024-02-12 16:00:53,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:52.000630,2024-02-12 16:00:53,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
